Cause-Effect(e2,e1)	There is a rise in erratic <e1> behaviour </e1> from substance <e2> abuse </e2> and frustration caused by long waits for hospital treatment.
Entity-Origin(e1,e2)	The sisters are teenage <e1> refugees </e1> from a violent <e2> home </e2>, living alone in a faded Victorian mansion where they survive by creating a closed world centered around each other and their new friends -- a rowdy makeshift family of castoffs, dealers, and drama queens on the periphery of the burgeoning drug game, some looking for a way out, some looking for a way deeper in.
Entity-Origin(e1,e2)	In Europe the <e1> fuel </e1> is distilled from canola <e2> oil </e2>.
Entity-Origin(e2,e1)	She prepared some <e1> beef </e1> <e2> bouillon </e2> and let it cool.
Component-Whole(e1,e2)	Surrounding each neuron there was a group of cells of the glial type (satellite cells), which together with the collagen <e1> fibres </e1> composed the <e2> glial capsule </e2>.
Other	The residents and <e1> scientists </e1> learned from the Krakatau <e2> explosion </e2>.
Other	This is an overview of the viewer from a <e1> developer </e1>'s <e2> perspective </e2>.
Other	Months later, the <e1> birds </e1> composed the <e2> syllables </e2> into complete songs, whether the songs matched natural patterns or not.
Cause-Effect(e1,e2)	The spring <e1> molt </e1> produces mottled brown <e2> feathers </e2>, making the female almost invisible as she sits on her nest.
Product-Producer(e2,e1)	The student <e1> committee </e1> developed the following <e2> guidelines </e2>.
Cause-Effect(e1,e2)	Beauty had scarcely uttered these words when the <e1> castle </e1> radiated with <e2> light </e2>.
Other	Muscles, tendons, and ligaments surround the ankle providing the <e1> stability </e1> the <e2> ankle joint </e2> needs for walking and running.
Entity-Origin(e1,e2)	The basement carpeting is made from recycled plastic pop bottles, and the <e1> underpad </e1> was once automobile <e2> tires </e2>.
Content-Container(e1,e2)	After the cashier put the <e1> cash </e1> in a <e2> bag </e2>, the robber saw a bottle of scotch that he wanted behind the counter on the shelf.
Cause-Effect(e2,e1)	This durable short sleeve crew neck tee shirt is made of preshrunk cotton to minimize <e1> shrinkage </e1> after <e2> washing </e2>.
Other	The <e1> institution </e1> provides a <e2> deposit </e2>, as set in the Commission dues and fees schedule, towards the fee when it submits its appeal document.
Other	We take <e1> multivitamin </e1> that contains <e2> vitamins </e2> D, E, K, and beta-carotene.
Product-Producer(e2,e1)	The <e1> developer </e1> duly writes a test <e2> case </e2>, makes the necessary code changes, ensures the test passes, checks the code in and considers the job finished.
Other	Many <e1> students </e1> deviate from the ideal <e2> curricula </e2> presented in a later section of this bulletin.
Component-Whole(e1,e2)	The <e1> sound system </e1> is contained in a <e2> suitcase </e2> and controlled from within the steering wheel.
Cause-Effect(e2,e1)	Givers gain moral strength and <e1> happiness </e1> from <e2> giving </e2>.
Other	Effective <e1> canola </e1> <e2> production </e2> requires hands-on involvement with the crop.
Product-Producer(e2,e1)	The <e1> boy </e1> who made the <e2> threat </e2> was arrested, charged, and had items confiscated from his home.
Other	Auto EQ is a powerful sound tuning feature which uses a microphone to monitor and analyse the <e1> acoustics </e1> inside the <e2> car </e2>.
Other	A very robust metal hydride discovery <e1> approach </e1> was made with a demonstrated HTS <e2> methodology </e2>.
Other	The Norwalk <e1> juicer </e1> grinds and presses any <e2> fruit </e2> or vegetable.
Cause-Effect(e2,e1)	Citing the <e1> conflict </e1> of interest created by the ethics <e2> charges </e2>, Nifong asked the state attorney general's office to take over the lacrosse case.
Component-Whole(e1,e2)	On this oval porthole, a lace <e1> drape </e1> keeps the <e2> bathroom </e2> private while showing off the shapely window and letting in light.
Entity-Origin(e2,e1)	The <e1> sub-catchment </e1> is farmed primarily for <e2> beef sucklers </e2> with a single dairy enterprise and a single poultry unit so the land use is entirely grassland.
Product-Producer(e1,e2)	The above <e1> advertisement </e1> is from the server <e2> provider </e2> not from me.
Other	Sometimes <e1> joy </e1> comes from unexpected <e2> places </e2>.
Other	Located inside the <e1> cave </e1> was an old, broken-down army field <e2> telephone </e2>.
Cause-Effect(e2,e1)	Apartment residents in Delaware were awarded $1 million for health problems due to mold <e1> growth </e1> from unrepaired <e2> leaks </e2>.
Other	The rap star was apprehended at John Wayne Airport late last month and his <e1> truncheon </e1> was confiscated by <e2> police </e2>.
Other	The severe <e1> famine </e1> following the <e2> good years </e2> required a political and economic reorganization in the country.
Content-Container(e2,e1)	A tokamak is a toroidal (doughnut shape) <e1> magnetic bottle </e1> that contains the <e2> fusion plasma </e2>.
Entity-Origin(e1,e2)	The <e1> image </e1> is from the <e2> poster </e2> 'Selling Counterfeit Products is Illegal'.
Other	Retailers have done their bit to put <e1> wine </e1> in the <e2> hands </e2> of the masses, to make it more accessible to the wider UK public.
Other	The <e1> kitchen </e1> contained primarily <e2> drug paraphernalia </e2>.
Product-Producer(e1,e2)	Also, very rarely, hypnotherapy leads to the development of 'false <e1> memories </e1>' fabricated by the unconscious <e2> mind </e2>; these are called confabulations.
Instrument-Agency(e2,e1)	A <e1> rower </e1> has one <e2> oar </e2> in sweep rowing, an oar in each hand in sculling.
Cause-Effect(e2,e1)	A lamp's lumen output expresses the total amount of <e1> light </e1> the <e2> lamp </e2> emits in all directions per unit time.
Content-Container(e2,e1)	Now, I have a plastic <e1> bottle </e1> that contains <e2> alcohol </e2> in which I put my artificial eyelashes at night when I take them off, to clean them and keep them safe.
Content-Container(e2,e1)	The <e1> box </e1> holds all our <e2> empty promises </e2> to give back, to help others, to do something worthwhile - if only we weren't so busy.
Other	The <e1> tutors </e1> provide a consistent, reliable <e2> intervention </e2> that allows students who are falling behind an opportunity to reach proficiency.
Other	<e1> Brushing </e1> after <e2> meals </e2> became part of your daily schedule.
Other	A <e1> bus </e1> <e2> company </e2> has pledged a week-long roadside survey after a group of workers complained about its Bradford to Morley service.
Cause-Effect(e1,e2)	When deliberations began, the <e1> crowd </e1> of people jamming the hallways radiated <e2> optimism </e2>.
Component-Whole(e1,e2)	We have a bright and cheery yellow casement window over the <e1> sink </e1> in my <e2> kitchen </e2>.
Other	The snooker <e1> player </e1> played the game with a <e2> smile </e2> on his face.
Entity-Origin(e1,e2)	Europeans have rejected <e1> wine </e1> produced from genetically modified <e2> grapevines </e2>, which has caused Californian wine-growers, who rely heavily on the European market, to worry.
Product-Producer(e1,e2)	Because the ice in the smoothie has to be crushed and blended with the other ingredients, a <e1> smoothie </e1> <e2> maker </e2> is usually the appliance of choice.
Product-Producer(e1,e2)	The <e1> defamation </e1> comes from a <e2> bishop </e2>.
Entity-Origin(e1,e2)	The following <e1> advice </e1> is distilled from <e2> builders </e2> and first-hand experience.
Content-Container(e1,e2)	The <e1> air </e1> in the <e2> jar </e2> started circulating to the rest of the room.
Cause-Effect(e2,e1)	But Hong Kong was able to recover from that and is now experiencing strong economic <e1> growth </e1> from <e2> exports </e2>.
Product-Producer(e2,e1)	The <e1> legislature </e1> created the <e2> ombudsman </e2> to intervene when children or their parents are subjected to unauthorized or unreasonable agency decisions.
Cause-Effect(e1,e2)	The <e1> sun </e1> emits <e2> light </e2> or radiation at a large range of energies or frequencies.
Product-Producer(e2,e1)	Then, while you relax, the <e1> chef </e1> prepares the <e2> meal </e2> and serves it, restaurant-style.
Other	However, the fact that the guinea pigs appeared to function in a normal physiological manner indicates that the <e1> diets </e1> contained the necessary <e2> energy density </e2>.
Product-Producer(e2,e1)	The <e1> student </e1> provided a written <e2> request </e2>, mailed to the Executive Director of the Pacific Division.
Entity-Origin(e1,e2)	In order for handwashing to be effective, vigorous friction, ample <e1> lather </e1> from <e2> soap </e2>, and thorough rinsing are needed to remove the germs from the hands.
Cause-Effect(e2,e1)	Mr C notes <e1> worsening </e1> of seizures and cognition with sleep <e2> deprivation </e2> and stress.
Product-Producer(e1,e2)	Get a <e1> quesadilla </e1> <e2> maker </e2> from one of your local discount stores such as Target, Walmart, or Kmart.
Instrument-Agency(e2,e1)	Bernie the <e1> barber </e1> downed his <e2> scissors </e2>, leaving the final triangle of hair uncut.
Entity-Origin(e2,e1)	Not too long ago, the <e1> grass </e1> was farmed for <e2> hay </e2>; then, it was ditched for mosquito control.
Other	The punk <e1> explosion </e1> cultivated the underground/indie rock <e2> scene </e2> that would one day be called 'alternative music'.
Other	The <e1> carpet </e1> is made from recycled <e2> materials </e2>.
Other	This is incorrect, and when a <e1> minicab </e1> <e2> company </e2> uses the word taxi on their livery it can lead to prosecution by the local government body.
Instrument-Agency(e2,e1)	A goal is like a mountain outcropping to which a <e1> climber </e1> throws a <e2> grappling hook </e2> and pulls themselves up.
Other	A <e1> facilitator </e1> keeps the <e2> discussion </e2> focused and limited to the allotted time, while the recorder keeps a written record of the panel's recommendations.
Cause-Effect(e2,e1)	Hand creams counteract <e1> dryness </e1> from <e2> exposure </e2> to wind, sun, and detergents.
Cause-Effect(e2,e1)	Eye <e1> discomfort </e1> from this <e2> staring effect </e2> is exacerbated by low humidity.
Product-Producer(e2,e1)	The lower mark is the Vienna <e1> company </e1> that made the <e2> mug </e2>.
Cause-Effect(e1,e2)	The <e1> transmitter </e1> emits a constant radio <e2> signal </e2> to crea.
Cause-Effect(e2,e1)	Parents also experience <e1> anxiety </e1> from <e2> fear </e2> of the suffering of their child and worry about an uncertain outcome.
Instrument-Agency(e1,e2)	It just so happened that the <e1> horse </e1> bucked the <e2> rider </e2> and threw him into a mud-puddle.
Entity-Origin(e2,e1)	In some Asian countries, including China, Malaysia and the Philippines, the <e1> turtles </e1> are farmed for <e2> food </e2>.
